source,target,weight
0x8204c513b8d28e3b38bf0c18ce4dd53fe1cea106,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,504
0x77696bb39917c91a0c3908d577d5e322095425ca,0x58c3ee71e8651fcb270bec4f815c77c3fc3d292e,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x88a80093a0554cb4fbe26b3108f437c30cc777e9,1
0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,0x5f65f7b609678448494de4c87521cdf6cef1e932,44
0x6e9cad2c157afa1c1900582469323962f260c8e3,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x51575e4b39bd587d481a0fb714b3db0db54a85cc,0x73db59968d11c9988ea37155225b2737e3540280,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5a56576ddfd476cfb2da6ee9a98fea369f1e0d33,1
0x5228f8b38e707255e3b3a8ba26116ac95f2ca4cd,0xdcad279e517d7be07934ff85949fd6598758ce0b,1
0x1d7aaa51384125059ef16ba3aac7ebf0010198a6,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xe5a5b89bdcd2ba077e80da6195211d44e40d9786,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x248d74f0450f4229177ed0d45a764129e9019798,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x74de5d4fcbf63e00296fd95d33236b9794016631,15
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x5228f8b38e707255e3b3a8ba26116ac95f2ca4cd,1
0xd0c753600261caba5caf279c7674493cc617c6d8,0x5e22aae17fb5ef8813d3f53a0ddcd60095e6282a,1
0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf2c103ce349475c50743dbbe852c1decbd2b5f3b,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x678ad057d0607976bfad968bcdfee83d3e11c1ef,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4b9215c93868b2fe6eeeefe6469f33d597550955,1
0xba13faa23d7c127fd0e4810cc1073609a58b8039,0x874d3b230917cd39ef30f61548f3e0d097f3205a,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xfc1864261741e09e3359fd18d96f8c37a4a7a088,2
0x0000000000000000000000000000000000000000,0x7d5f628980e1b86ad62fda3c6a484334dbb6c1d5,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x3aadaca71c5981ee72fd289a4ca872486e2ebb04,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xfc1864261741e09e3359fd18d96f8c37a4a7a088,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x99a4daa3aee03d2ef04ecadff70b346656e087dc,2
0x7d5f628980e1b86ad62fda3c6a484334dbb6c1d5,0xf3df280459b844df0ef5ae4d9abbef63a506e411,1
0x1493ed45257d545e496ad87e4fa9e6cf0219474e,0xe65c010649972ed7146cc3d7c1d30a92d6f97971,2
0x0000000000000000000000000000000000000000,0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,47
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x381e1b6cdf90cb3868e4e36c5d236d9e9f02f5b8,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x80276f8859527cd1548d4c8c9599a9321645905c,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,609
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xf8f9c4cffc944717acf58d5a10c9311b444fc626,3
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,266
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,35
0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,0x5f65f7b609678448494de4c87521cdf6cef1e932,44
0x77696bb39917c91a0c3908d577d5e322095425ca,0x05476660c22a3d79442611dfc733b8ebeb5c9ac7,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd9ddd60385c60a81602e0b9ecf241975fb1cd926,1
0xd9e6320b8d138174615f06830995bf461c7e4c30,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,5
0x77696bb39917c91a0c3908d577d5e322095425ca,0x6eab440f7742e7634696f27b3f29ec0044fef290,1
0xc3e08c94bdef2bc933c71a4c0a50ddb43460f466,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0xc3e08c94bdef2bc933c71a4c0a50ddb43460f466,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xdcad279e517d7be07934ff85949fd6598758ce0b,101
0x77696bb39917c91a0c3908d577d5e322095425ca,0x9a5798d874f8aeeecd3c4cc18b3e6c34c4b48723,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x99a4daa3aee03d2ef04ecadff70b346656e087dc,2
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xea5244495a5977018b2f67cf4099fe92c2525565,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0xa5d298392064912d6c1b399a0125ff6f96dc62aa,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x065fb913bf1952ea6e1569e7cfe598dd5c9d9701,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x0d8a67649280013b81a601048033c63a6e3e74ae,3
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xd56b6e53a550ef955be142d59f89a2356df3f462,39
0xd9e6320b8d138174615f06830995bf461c7e4c30,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,5
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x46c4128981525aa446e02ffb2ff762f1d6a49170,14
0x46c4128981525aa446e02ffb2ff762f1d6a49170,0x16b70f44719b227278a2dc1122e8106cc929ecd1,5
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x35585d3a45a6eafbe8feb5aafb613781a929c987,56
0x71722a8bc7e5b0327f66eb2a51bad8294dcf7d63,0x0550e6b872327bce9dfa71fa8344a6958bb19c33,1
0x35585d3a45a6eafbe8feb5aafb613781a929c987,0x0000000000000000000000000000000000000000,50
0x6d9061bcc2bb0dca8bd62668cef6f4138638aae7,0x0000000000000000000000000000000000000000,1
0xd9e6320b8d138174615f06830995bf461c7e4c30,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,5
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x58418d6c83efab01ed78b0ac42e55af01ee77dba,13
0x58418d6c83efab01ed78b0ac42e55af01ee77dba,0x16b70f44719b227278a2dc1122e8106cc929ecd1,16
0x77696bb39917c91a0c3908d577d5e322095425ca,0x967748854f1f0d681d9b650de2118b7795f69a1a,2
0xd56b6e53a550ef955be142d59f89a2356df3f462,0x0000000000000000000000000000000000000000,16
0x26f984b6d48964ea4a8004cae27d0466279ca30e,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,1
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x558247e365be655f9144e1a0140d793984372ef3,6
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,296
0x77696bb39917c91a0c3908d577d5e322095425ca,0x8ae149c23e9e0489a580af709d2e7fabd9a40a32,2
0xd9e6320b8d138174615f06830995bf461c7e4c30,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,5
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x46c4128981525aa446e02ffb2ff762f1d6a49170,14
0x46c4128981525aa446e02ffb2ff762f1d6a49170,0x16b70f44719b227278a2dc1122e8106cc929ecd1,5
0xf3df280459b844df0ef5ae4d9abbef63a506e411,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xa124dafca93ebad928841827f817fced4d6db0d9,1
0x0000000000000000000000000000000000000000,0x35cc368bf8af9e6e258ab39e7368347e8117255d,20
0xb0ef2caf0e59b8e72be6e9881f68c4035c38a6ad,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xd56b6e53a550ef955be142d59f89a2356df3f462,39
0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,0x60a1ee8a6553e6adaa68eae3ee5b4545c8af770f,3
0xd56b6e53a550ef955be142d59f89a2356df3f462,0x0000000000000000000000000000000000000000,16
0x35cc368bf8af9e6e258ab39e7368347e8117255d,0x137c4b6c2308447cdea0a8a4532897eb55fae0f2,20
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xf9576aedf03573780c2849e1b64559af97b83c62,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xf9576aedf03573780c2849e1b64559af97b83c62,3
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x74de5d4fcbf63e00296fd95d33236b9794016631,65
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xa629e993a7e54ed487a9d472fd5c6eb73ef7664d,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x85fa2d8c06134dc3f0b01317191c250e07deabd2,2
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,46
0x137c4b6c2308447cdea0a8a4532897eb55fae0f2,0x5f65f7b609678448494de4c87521cdf6cef1e932,65
0x5228f8b38e707255e3b3a8ba26116ac95f2ca4cd,0x95179977adf2be9d9a57c97fcf87184ab0192cec,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x200bc421573de6c1f28c6c8f8f96044370762d21,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,609
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x002bc3a4363565128bacb442d7ec29f19c3d7f90,2
0x3ab0c4600ae5433ebc1f31cad08cf355ad13e051,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x5df9f4d37926453869415e0bc5fa5b862c17633f,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x05476660c22a3d79442611dfc733b8ebeb5c9ac7,0x0000000000000000000000000000000000000000,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe75da2a5e8df7ddc9755c2e1659881e3e9995dd6,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x9429ec55019d1d9fc2b62b1a7313cc14e0fd7216,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x967748854f1f0d681d9b650de2118b7795f69a1a,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x92e5ff3644a8d680a160285ca322c4d399453eaf,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xa117d5a1b93c31efc8918c647d2c96ff4393a34b,1
0x31b10084876a73b995743e4ec6aae3dded6e92c6,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,504
0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x525208dd0b56c27bd10703bd675fca0509a17154,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x866565a8525805dbc9325f3f73e28c99900d243c,1
0x37ef011fe4576c3375206abf6cf1596be8c7fa4c,0x24993b18e3f453a80929e80af52ae8c23a45f726,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x5897cd8db6abfa2aa27b4d6b288c067ad7d1b11e,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xaa3c3c6c036de0fed9b3f95e5e4bbd4b6ca97f13,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x0d1836bfc79b6fdd676f30089dc08ccda4c86103,1
0x525208dd0b56c27bd10703bd675fca0509a17154,0x16b70f44719b227278a2dc1122e8106cc929ecd1,27
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x846ebebdd91e84024ad8616ddc21e79c64d4c2e3,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x835d8b2ee21e9fbe5ebca7e423ec8ac096297ec9,1
0x25819d8c83e0dbc9c084f4f1e2f0797bdb9eb1a0,0xa528bf06898a33b0cbebb6ad6b479fecccf8ea38,1
0xf4f7c869c68df69f05258028089a2cd3a746f07d,0xf310330d997a11acc259f8cbdbf9b40467f99b06,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x2bc963f97728c085d81751d4fae6c48e671d259b,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,609
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x8edfd6fae2c293daa6c0efc569e584e2afd9b4e7,1
0x5e22aae17fb5ef8813d3f53a0ddcd60095e6282a,0x0000000000000000000000000000000000000000,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xc42b3d343e4ef4b13dcec4c5b47f3db00d85f920,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,438
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xadfd5e3eb81600a54ce7832b56c7ddd2fa4fe201,1
0x9429ec55019d1d9fc2b62b1a7313cc14e0fd7216,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x3ee87abf258d58c7751bc68f4dad2f818a673896,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,568
0x77696bb39917c91a0c3908d577d5e322095425ca,0x792c50c068032fee202f6baacbb87f835f93911d,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x79521c3d8881a5a654fca93bcd4726f6497d0516,2
0xccd37ef9b65948d158933c9148377ca15c9d8423,0x0000000000000000000000000000000000000000,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x6869d3412a38f2c2768d601ff5bb0edec0815093,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xcc5ac325dd6e712c9f959e52de54c4e4bc2b95c3,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x7382e2af3c14047d9d78cf72b4befb38d0d9a3c1,4
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,438
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x82af02bb6fecf7b18af8cc4ad7bf16f33d25aa37,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x02693d2fd16da4989e2666e5a5a1c16e9b7dd94d,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x1b0c9fa14d105193e8dc4871cb26e9dd9d35b214,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x6eb83445b1aea9a10fdd2fe0be5510994da359be,1
0x9a429d885ead2a5ede99fde9880c45cf6eb36d38,0x4cea7d35e92abf16f5367c9270282d2f4a5325d1,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xa7a775ce6b20de41e043a16d5a1fecde2214fe92,2
0xe971574ab3622722345f8adfee6432c4f829350f,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x6eb83445b1aea9a10fdd2fe0be5510994da359be,0x426b31433841221ead393b08cd2d1e78cad33f63,1
0x7382e2af3c14047d9d78cf72b4befb38d0d9a3c1,0x74de5d4fcbf63e00296fd95d33236b9794016631,3
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,504
0x77696bb39917c91a0c3908d577d5e322095425ca,0xdc54b6c74eb571dbcfcc19c4e573f91b091d0c17,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf9bbae3df955f06fb768c2ef32f3d1cbf51abc29,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xc46872cffbb0fd88b794ee03dddca46e11ffcb36,1
0x60a1ee8a6553e6adaa68eae3ee5b4545c8af770f,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,0x60a1ee8a6553e6adaa68eae3ee5b4545c8af770f,3
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,609
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xcc869040932c9b290ecf5f9ec3eff13c230fc1c5,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5b3760f5cdf081ec626a8fc0ddc8bd374315e41b,1
0x60a1ee8a6553e6adaa68eae3ee5b4545c8af770f,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0xbbc52e2d03cc9d4e6ce1cec0abb43ab3662db1bf,0xb93f508632f8d35e053e01ab2558c5449fbf3a64,1
0x1493ed45257d545e496ad87e4fa9e6cf0219474e,0xe65c010649972ed7146cc3d7c1d30a92d6f97971,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x42576132cba7cbe2a7c550740962a11522db48d3,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,1
0x0000000000000000000000000000000000000000,0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,47
0xf2c103ce349475c50743dbbe852c1decbd2b5f3b,0x6751579d36c11abd81abffd6f80749e671d51f54,1
0xdc54b6c74eb571dbcfcc19c4e573f91b091d0c17,0x0000000000000000000000000000000000000000,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xc3cda67a1a0719d2b42dd67ccfae279e7e6c4458,1
0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,0x5f65f7b609678448494de4c87521cdf6cef1e932,44
0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,0x60a1ee8a6553e6adaa68eae3ee5b4545c8af770f,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0x32379a2b637d5446aebf3d9481646139c94ebca3,2
0x0000000000000000000000000000000000000000,0x52f76ec5cab86d676a95b1669d52bbd28fa63071,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd946d5cb6c354c15de92db97cc8b0ca77ac1ea7c,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,112
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,114
0x77696bb39917c91a0c3908d577d5e322095425ca,0x67a74604007b049d05ce129d692c00ea05c10145,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x75be9c5c567a40334c6bf1631d6037d179aec770,6
0x52f76ec5cab86d676a95b1669d52bbd28fa63071,0x214bb4b2845db85e0f13e4b5650c513913c02d43,1
0xafd9c18a4195ce296571e0f30e0862f96c127830,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd5df747398f6bf2c63f0ace4dcbe44eb1d4c1958,1
0x214bb4b2845db85e0f13e4b5650c513913c02d43,0x5f65f7b609678448494de4c87521cdf6cef1e932,1
0x6751579d36c11abd81abffd6f80749e671d51f54,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x6f024ec2687d8145e2c22d38c9ebfb268770558d,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe8dff878e5764992698c276891a6728918a9789f,1
0x60a1ee8a6553e6adaa68eae3ee5b4545c8af770f,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0x0000000000000000000000000000000000000000,0x25da0d6f7385c491f6fbc854fdf41a5b9c9587a3,4
0x77696bb39917c91a0c3908d577d5e322095425ca,0xc10d5f4a8e9b44e4431924bd730b8f67a7754f4c,6
0x3c59ea0e86c81bad75059d39cfcf25b6fce3c198,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe8262d1b5aa0b6de828630e5adb06f008b717703,2
0x0000000000000000000000000000000000000000,0x2260b1f406ddbad1c13c0dd6f74540ec514ef684,1
0x25da0d6f7385c491f6fbc854fdf41a5b9c9587a3,0x5f65f7b609678448494de4c87521cdf6cef1e932,5
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe8262d1b5aa0b6de828630e5adb06f008b717703,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x6788e75d249d7188797fcf7f77f039583ee3e478,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x7e1c1936084d4a6fd419fc14b75422b62af6ba7a,2
0x0000000000000000000000000000000000000000,0x35cc368bf8af9e6e258ab39e7368347e8117255d,20
0xde08ff4d4710053220f96722c59d82f0d98b8b34,0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,1
0x35cc368bf8af9e6e258ab39e7368347e8117255d,0x137c4b6c2308447cdea0a8a4532897eb55fae0f2,20
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x1111111254fb6c44bac0bed2854e76f90643097d,78
0x1111111254fb6c44bac0bed2854e76f90643097d,0xdb90fc5f1d6c049b2bffe21856efd081a0f7e2ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x2f0083e481b941def2922227e18f38f5728a2ed4,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xde933eb58ba1699350709be3b0d88f5a507cde21,1
0x137c4b6c2308447cdea0a8a4532897eb55fae0f2,0x5f65f7b609678448494de4c87521cdf6cef1e932,65
0x77696bb39917c91a0c3908d577d5e322095425ca,0x9f2ec7ec4408d3eadada4c5c0f4b941d2d4bad03,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x2b00ecb67ded1c88528992629f4b51cb2725a572,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x1430148ef569e3a0c49b5775221da0c421ab9a9e,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf55a7550da11cbefc1129690d577a57de22ab42e,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x50a92eb56e8f2fff64501e584ac6ef1a75ba0d6c,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0xc70e2069ec0510a08d95044e620e5c8249f15027,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x74a2c1f3b38b828736a82942f8e59e68df87a219,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf7cfdb37a5080c619ddb146048fa9c9171babecb,1
0x0000000000000000000000000000000000000000,0x52a687225ce39b3f3d1e77b6e0ce557057b9a67f,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x2121dc6f5b0cb9d48053b86593470573df33efdf,1
0x9cd94cbe900344819315413683540eceab05248e,0x0000000000000000000000000000000000000000,1
0x5fa398cf82c389218b73b2e9c9ea13fb7aa07e77,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,1
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,296
